Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
0,23.0,189.0,85.0,United States,USA,1,1984,Los Angeles,Rowing,Rowing Men's Coxless Pairs, 
0,20.0,179.0,68.0,Kuwait,KUW,1,1984,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle, 
0,27.0,170.0,70.0,Canada,CAN,0,2010,Vancouver,Snowboarding,Snowboarding Men's Boardercross, 
0,24.0,178.0,63.0,Cuba,CUB,1,1976,Montreal,Fencing,"Fencing Men's Sabre, Individual", 
0,28.0,173.0,75.0,Yugoslavia,YUG,1,1960,Roma,Gymnastics,Gymnastics Men's Individual All-Around, 
0,32.0,171.0,70.0,Luxembourg,LUX,1,1960,Roma,Gymnastics,Gymnastics Men's Horizontal Bar, 
0,22.0,190.0,80.0,Austria,AUT,1,1988,Seoul,Athletics,Athletics Men's 400 metres Hurdles, 
0,23.0,187.0,76.0,France,FRA,1,2004,Athina,Athletics,Athletics Men's 4 x 400 metres Relay, 
0,23.0,196.0,89.0,United States,USA,1,2012,London,Swimming,Swimming Men's 400 metres Freestyle, 
0,28.0,172.0,68.0,Germany,GER,1,2016,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
0,21.0,168.0,65.0,India,IND,1,2004,Athina,Wrestling,"Wrestling Men's Featherweight, Freestyle", 
0,40.0,173.0,80.0,Mexico,MEX,1,2008,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Individual", 
0,30.0,181.0,76.0,Soviet Union,URS,1,1964,Tokyo,Athletics,Athletics Men's 50 kilometres Walk, 
0,28.0,170.0,69.0,Iraq,IRQ,1,1980,Moskva,Football,Football Men's Football, 
0,18.0,157.0,71.0,Puerto Rico,PUR,1,1984,Los Angeles,Swimming,Swimming Men's 200 metres Butterfly, 
0,21.0,172.0,73.0,West Germany,FRG,1,1984,Los Angeles,Rowing,Rowing Women's Single Sculls, 
0,21.0,173.0,79.0,Great Britain,GBR,1,2008,Beijing,Archery,Archery Women's Individual, 
0,24.0,190.0,73.0,Belgium,BEL,1,1980,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay, 
0,23.0,182.0,78.0,Soviet Union,URS,0,1988,Calgary,Speed Skating,"Speed Skating Men's 1,500 metres", 
0,26.0,165.0,58.0,Hungary,HUN,1,1980,Moskva,Gymnastics,Gymnastics Men's Team All-Around,Bronze
0,23.0,160.0,55.0,Poland,POL,1,1964,Tokyo,Gymnastics,Gymnastics Women's Balance Beam, 
0,25.0,177.0,57.0,Belgium,BEL,1,2008,Beijing,Athletics,"Athletics Men's 3,000 metres Steeplechase", 
0,15.0,161.0,53.0,Norway,NOR,1,1968,Mexico City,Gymnastics,Gymnastics Women's Individual All-Around, 
0,23.0,174.0,65.0,Romania,ROU,1,1980,Moskva,Gymnastics,Gymnastics Men's Individual All-Around, 
0,17.0,196.0,74.0,Trinidad and Tobago,TTO,1,2000,Sydney,Swimming,Swimming Men's 200 metres Individual Medley, 
0,25.0,163.0,53.0,Switzerland,SUI,0,2014,Sochi,Snowboarding,Snowboarding Women's Slopestyle, 
0,17.0,161.0,56.0,South Korea,KOR,1,2000,Sydney,Diving,Diving Women's Platform, 
0,24.0,166.0,74.0,Australia,AUS,1,2000,Sydney,Hockey,Hockey Men's Hockey,Bronze
0,22.0,178.0,86.0,Romania,ROU,1,1980,Moskva,Wrestling,"Wrestling Men's Middleweight, Greco-Roman", 
0,25.0,173.0,61.0,South Korea,KOR,1,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Breaststroke, 
0,27.0,183.0,72.0,Belgium,BEL,1,1976,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
0,26.0,175.0,74.0,Liberia,LBR,1,2000,Sydney,Athletics,Athletics Men's 100 metres, 
0,23.0,181.0,76.0,Sweden,SWE,0,1992,Albertville,Freestyle Skiing,Freestyle Skiing Men's Moguls, 
0,18.0,173.0,60.0,Tunisia,TUN,1,2012,London,Canoeing,"Canoeing Women's Kayak Singles, 200 metres", 
0,24.0,188.0,77.0,United States,USA,1,1984,Los Angeles,Athletics,Athletics Men's 110 metres Hurdles, 
0,24.0,169.0,63.0,Yugoslavia,YUG,1,1988,Seoul,Boxing,Boxing Men's Light-Welterweight, 
0,33.0,173.0,82.0,Sweden-2,SWE,0,1964,Innsbruck,Bobsleigh,Bobsleigh Men's Two, 
0,17.0,161.0,50.0,Comoros,COM,1,2012,London,Swimming,Swimming Women's 100 metres Freestyle, 
0,19.0,186.0,73.0,Soviet Union,URS,1,1964,Tokyo,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay, 
0,25.0,174.0,65.0,Australia,AUS,1,1980,Moskva,Rowing,Rowing Women's Coxed Fours, 
0,27.0,172.0,63.0,India,IND,1,1980,Moskva,Athletics,Athletics Men's Marathon, 
0,25.0,183.0,73.0,United States,USA,1,1964,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
0,26.0,170.0,57.0,South Africa,RSA,1,2000,Sydney,Archery,Archery Women's Individual, 
0,25.0,158.0,50.0,Algeria,ALG,1,2004,Athina,Athletics,"Athletics Women's 5,000 metres", 
0,22.0,185.0,65.0,Switzerland,SUI,0,2014,Sochi,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual", 
0,21.0,179.0,70.0,Italy,ITA,1,1984,Los Angeles,Water Polo,Water Polo Men's Water Polo, 
0,20.0,168.0,68.0,Netherlands,NED,1,1968,Mexico City,Diving,Diving Women's Springboard, 
0,37.0,172.0,70.0,Partenope,INA,1,1960,Roma,Sailing,Sailing Mixed Three Person Keelboat, 
0,29.0,190.0,72.0,Senegal,SEN,1,1988,Seoul,Athletics,Athletics Men's 400 metres Hurdles,Silver
0,28.0,188.0,84.0,Poland,POL,1,1928,Amsterdam,Athletics,Athletics Men's Decathlon, 
0,19.0,161.0,50.0,Czechoslovakia,TCH,1,1972,Munich,Gymnastics,Gymnastics Women's Floor Exercise, 
0,22.0,181.0,70.0,France,FRA,1,1992,Barcelona,Table Tennis,Table Tennis Men's Singles, 
0,19.0,168.0,67.0,United Arab Emirates,UAE,1,1988,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay, 
0,42.0,170.0,117.0,Syria,SYR,1,2004,Athina,Shooting,Shooting Men's Skeet, 
0,22.0,187.0,67.0,Hungary,HUN,1,2012,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay, 
0,26.0,178.0,72.0,Australia,AUS,1,2016,Rio de Janeiro,Football,Football Women's Football, 
0,41.0,170.0,75.0,Sweden,SWE,1,1960,Roma,Shooting,Shooting Men's Trap, 
0,23.0,185.0,71.0,Brazil,BRA,1,1984,Los Angeles,Cycling,Cycling Men's Points Race, 
0,29.0,200.0,95.0,Russia,RUS,1,2008,Beijing,Handball,Handball Men's Handball, 
0,22.0,168.0,58.0,Czech Republic,CZE,0,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres, 
0,32.0,172.0,76.0,Hungary,HUN,1,1952,Helsinki,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres", 
0,25.0,177.0,66.0,Hungary,HUN,1,1980,Moskva,Shooting,"Shooting Mixed Running Target, 50 metres", 
0,24.0,183.0,70.0,France,FRA,1,2012,London,Rowing,Rowing Men's Lightweight Coxless Fours, 
0,23.0,171.0,59.0,Australia,AUS,1,2012,London,Swimming,Swimming Women's 400 metres Freestyle, 
0,17.0,162.0,56.0,Bulgaria,BUL,1,1976,Montreal,Gymnastics,Gymnastics Men's Floor Exercise, 
0,32.0,161.0,58.0,Ghana,GHA,1,1996,Atlanta,Athletics,Athletics Women's 400 metres, 
0,22.0,156.0,58.0,Portugal,POR,1,1964,Tokyo,Gymnastics,Gymnastics Women's Floor Exercise, 
0,22.0,182.0,64.0,Ecuador,ECU,1,1976,Montreal,Swimming,Swimming Men's 100 metres Freestyle, 
0,23.0,174.0,68.0,Italy,ITA,1,1948,London,Athletics,Athletics Men's 10 kilometres Walk, 
0,24.0,178.0,68.0,India,IND,1,1996,Atlanta,Badminton,Badminton Men's Singles, 
0,28.0,173.0,74.0,Canada,CAN,1,1992,Barcelona,Rowing,Rowing Women's Coxed Eights,Gold
0,24.0,182.0,69.0,Soviet Union,URS,0,1964,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
0,19.0,170.0,55.0,Italy,ITA,1,1984,Los Angeles,Swimming,Swimming Women's 400 metres Individual Medley, 
0,27.0,181.0,75.0,Germany,GER,1,1960,Roma,Hockey,Hockey Men's Hockey, 
0,21.0,180.0,65.0,West Germany,FRG,1,1988,Seoul,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres", 
0,25.0,167.0,70.0,Great Britain,GBR,1,2012,London,Judo,Judo Women's Middleweight, 
0,31.0,165.0,69.0,Hungary,HUN,1,2000,Sydney,Table Tennis,Table Tennis Women's Singles, 
0,22.0,160.0,46.0,Italy,ITA,1,2004,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual", 
0,15.0,158.0,43.0,Romania,ROU,1,1980,Moskva,Gymnastics,Gymnastics Women's Floor Exercise, 
0,27.0,162.0,61.0,Argentina,ARG,1,2000,Sydney,Hockey,Hockey Women's Hockey,Silver
0,25.0,188.0,72.0,Hungary,HUN,1,1996,Atlanta,Athletics,Athletics Men's Triple Jump, 
0,13.0,158.0,60.0,Hungary,HUN,0,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles, 
0,15.0,150.0,39.0,Greece,GRE,1,2004,Athina,Gymnastics,Gymnastics Women's Horse Vault, 
0,28.0,183.0,95.0,Germany-3,GER,0,2010,Vancouver,Bobsleigh,Bobsleigh Men's Two, 
0,26.0,176.0,65.0,Chinese Taipei,TPE,0,1976,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom, 
0,24.0,169.0,63.0,France,FRA,1,1996,Atlanta,Gymnastics,Gymnastics Men's Horse Vault, 
0,22.0,182.0,83.0,Argentina,ARG,1,1932,Los Angeles,Athletics,Athletics Men's 100 metres, 
0,25.0,183.0,72.0,United States,USA,1,1956,Melbourne,Athletics,Athletics Men's 100 metres,Silver
0,28.0,173.0,67.0,Belgium,BEL,1,1960,Roma,Fencing,"Fencing Men's epee, Individual", 
0,19.0,184.0,82.0,Soviet Union,URS,0,1980,Lake Placid,Speed Skating,"Speed Skating Men's 10,000 metres", 
0,19.0,173.0,75.0,Yugoslavia,YUG,1,1952,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar, 
0,35.0,175.0,68.0,Colombia,COL,1,1964,Tokyo,Fencing,"Fencing Men's epee, Team", 
0,21.0,208.0,106.0,New Zealand,NZL,1,2004,Athina,Basketball,Basketball Men's Basketball, 
0,15.0,165.0,55.0,Italy,ITA,1,1988,Seoul,Gymnastics,Gymnastics Women's Balance Beam, 
0,29.0,188.0,78.0,Romania,ROU,1,1976,Montreal,Athletics,"Athletics Men's 3,000 metres Steeplechase", 
0,22.0,189.0,74.0,Jamaica,JAM,1,1956,Melbourne,Athletics,Athletics Men's 200 metres, 
0,26.0,183.0,88.0,Russia,RUS,0,2006,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey, 
0,29.0,170.0,54.0,United States,USA,1,2000,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual", 
0,25.0,167.0,57.0,Romania,ROU,1,1976,Montreal,Boxing,Boxing Men's Featherweight, 
0,27.0,166.0,56.0,Soviet Union,URS,1,1964,Tokyo,Gymnastics,Gymnastics Women's Balance Beam, 
0,19.0,164.0,60.0,Romania,ROU,1,1988,Seoul,Weightlifting,Weightlifting Men's Featherweight, 
0,20.0,178.0,65.0,France,FRA,1,1972,Munich,Athletics,Athletics Women's Pentathlon, 
0,29.0,172.0,81.0,Soviet Union,URS,1,1956,Stockholm,Equestrianism,"Equestrianism Mixed Dressage, Team", 
0,27.0,177.0,56.0,Yugoslavia,YUG,1,1968,Mexico City,Athletics,"Athletics Men's 10,000 metres", 
0,24.0,198.0,95.0,Netherlands,NED,1,2008,Beijing,Baseball,Baseball Men's Baseball, 
0,29.0,158.0,59.0,New Zealand,NZL,1,2008,Beijing,Hockey,Hockey Women's Hockey, 
0,21.0,173.0,63.0,United States,USA,1,2004,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
0,22.0,190.0,65.0,Germany,GER,1,1992,Barcelona,Athletics,"Athletics Men's 10,000 metres", 
0,23.0,172.0,61.0,Sweden,SWE,0,1980,Lake Placid,Speed Skating,"Speed Skating Women's 1,500 metres", 
0,26.0,196.0,92.0,Soviet Union,URS,1,1988,Seoul,Rowing,Rowing Men's Coxed Eights,Silver
0,23.0,179.0,74.0,Austria,AUT,0,1988,Calgary,Speed Skating,"Speed Skating Men's 10,000 metres", 
0,24.0,178.0,80.0,Luxembourg,LUX,1,1952,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse, 
0,28.0,159.0,63.0,Venezuela,VEN,1,2008,Beijing,Judo,Judo Women's Half-Middleweight, 
0,24.0,170.0,65.0,Great Britain,GBR,1,1992,Barcelona,Gymnastics,Gymnastics Men's Horizontal Bar, 
0,28.0,172.0,65.0,Czech Republic,CZE,0,1994,Lillehammer,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual", 
0,23.0,182.0,87.0,Belgium,BEL,1,1952,Helsinki,Fencing,"Fencing Men's Sabre, Team", 
0,22.0,189.0,85.0,Belgium,BEL,1,1984,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres", 
0,22.0,189.0,82.0,Switzerland,SUI,1,1980,Moskva,Athletics,Athletics Men's Pole Vault, 
0,21.0,170.0,60.0,United States,USA,1,2004,Athina,Athletics,Athletics Women's 400 metres Hurdles, 
0,24.0,170.0,66.0,Italy,ITA,1,1964,Tokyo,Gymnastics,Gymnastics Men's Parallel Bars, 
0,22.0,200.0,115.0,Croatia,CRO,1,2008,Beijing,Water Polo,Water Polo Men's Water Polo, 
0,27.0,187.0,115.0,Mexico,MEX,1,1992,Barcelona,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman", 
0,21.0,166.0,63.0,Russia,RUS,1,2000,Sydney,Gymnastics,Gymnastics Men's Pommelled Horse, 
0,25.0,193.0,93.0,Canada-1,CAN,0,2006,Torino,Luge,Luge Mixed (Men)'s Doubles, 
0,24.0,171.0,57.0,Spain,ESP,1,1968,Mexico City,Athletics,"Athletics Men's 3,000 metres Steeplechase", 
0,20.0,185.0,84.0,Soviet Union,URS,1,1980,Moskva,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres", 
0,22.0,174.0,69.0,Luxembourg,LUX,1,1948,London,Cycling,"Cycling Men's Road Race, Individual", 
0,34.0,175.0,63.0,Netherlands,NED,1,1952,Helsinki,Athletics,Athletics Women's 100 metres, 
0,33.0,184.0,111.0,Hungary,HUN,1,1972,Munich,Athletics,Athletics Men's Hammer Throw, 
0,21.0,186.0,80.0,United States,USA,1,1972,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
0,25.0,185.0,84.0,Bulgaria,BUL,1,1992,Barcelona,Rowing,Rowing Women's Quadruple Sculls, 
0,25.0,180.0,65.0,United States,USA,1,1988,Seoul,Athletics,"Athletics Men's 5,000 metres", 
0,23.0,184.0,82.0,Switzerland,SUI,1,1972,Munich,Rowing,Rowing Men's Coxless Fours, 
0,29.0,177.0,94.0,Poland,POL,1,2004,Athina,Weightlifting,Weightlifting Men's Middle-Heavyweight, 
0,22.0,167.0,64.0,Germany,GER,1,2000,Sydney,Hockey,Hockey Women's Hockey, 
0,21.0,180.0,67.0,United Arab Emirates,UAE,1,2000,Sydney,Swimming,Swimming Men's 50 metres Freestyle, 
0,31.0,173.0,72.0,Soviet Union,URS,0,1972,Sapporo,Nordic Combined,Nordic Combined Men's Individual, 
0,25.0,200.0,97.0,New Zealand,NZL,1,2008,Beijing,Rowing,Rowing Men's Coxless Pairs,Bronze
0,22.0,171.0,70.0,France,FRA,1,1964,Tokyo,Athletics,Athletics Women's 80 metres Hurdles, 
0,20.0,163.0,58.0,France,FRA,0,2002,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres", 
0,24.0,184.0,78.0,Poland,POL,0,2006,Torino,Biathlon,Biathlon Men's 10 kilometres Sprint, 
0,20.0,186.0,75.0,Belarus,BLR,1,2000,Sydney,Rowing,Rowing Women's Coxed Eights, 
0,21.0,185.0,68.0,Canada,CAN,1,2000,Sydney,Basketball,Basketball Women's Basketball, 
0,22.0,180.0,84.0,Spain,ESP,1,2008,Beijing,Tennis,Tennis Men's Singles, 
0,31.0,189.0,97.0,Yugoslavia,YUG,1,1976,Montreal,Handball,Handball Men's Handball, 
0,28.0,175.0,62.0,France,FRA,0,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint, 
0,25.0,170.0,67.0,Spain,ESP,1,1980,Moskva,Gymnastics,Gymnastics Men's Horse Vault, 
0,28.0,173.0,62.0,Finland,FIN,1,1976,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay, 
0,17.0,162.0,56.0,Bulgaria,BUL,1,1976,Montreal,Gymnastics,Gymnastics Men's Pommelled Horse, 
0,23.0,183.0,88.0,United States,USA,1,2016,Rio de Janeiro,Cycling,Cycling Men's BMX,Gold
0,27.0,166.0,69.0,Spain,ESP,1,2008,Beijing,Gymnastics,Gymnastics Men's Floor Exercise,Silver
0,23.0,157.0,53.0,Argentina,ARG,1,1952,Helsinki,Athletics,Athletics Women's Long Jump, 
0,16.0,178.0,72.0,Costa Rica,CRC,1,1988,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay, 
0,24.0,171.0,71.0,Tunisia,TUN,1,1960,Roma,Modern Pentathlon,Modern Pentathlon Men's Team, 
0,23.0,166.0,67.0,Australia,AUS,1,2004,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres", 
0,22.0,157.0,49.0,Philippines,PHI,1,2000,Sydney,Taekwondo,Taekwondo Women's Flyweight, 
0,21.0,175.0,74.0,Ghana,GHA,1,2000,Sydney,Athletics,Athletics Men's 200 metres, 
0,23.0,198.0,82.0,Croatia,CRO,1,2012,London,Tennis,Tennis Men's Singles, 
0,27.0,175.0,63.0,Tunisia,TUN,1,2012,London,Athletics,"Athletics Men's 3,000 metres Steeplechase", 
0,19.0,164.0,56.0,France,FRA,0,2010,Vancouver,Figure Skating,Figure Skating Men's Singles, 
0,22.0,165.0,58.0,Hungary,HUN,1,1976,Montreal,Gymnastics,Gymnastics Men's Team All-Around, 
0,25.0,177.0,75.0,Italy,ITA,1,1952,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
0,17.0,179.0,91.0,Uzbekistan,UZB,1,1996,Atlanta,Boxing,Boxing Men's Heavyweight, 
0,28.0,180.0,85.0,Hungary,HUN,1,2004,Athina,Athletics,Athletics Men's 100 metres, 
0,20.0,185.0,78.0,Mexico,MEX,1,1968,Mexico City,Rowing,Rowing Men's Coxed Eights, 
0,33.0,164.0,51.0,Great Britain,GBR,1,2016,Rio de Janeiro,Boxing,Boxing Women's Flyweight,Gold
0,27.0,162.0,56.0,Belgium,BEL,1,1984,Los Angeles,Athletics,Athletics Women's Marathon, 
0,23.0,180.0,75.0,Oman,OMA,1,1984,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay, 
0,18.0,170.0,68.0,Togo,TOG,1,1972,Munich,Cycling,"Cycling Men's Road Race, Individual", 
0,28.0,163.0,57.0,Bermuda,BER,1,2016,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance, 
0,26.0,165.0,49.0,Australia,AUS,1,2000,Sydney,Taekwondo,Taekwondo Women's Flyweight,Gold
0,29.0,170.0,72.0,Italy,ITA,1,1984,Los Angeles,Rowing,Rowing Men's Double Sculls, 
0,24.0,187.0,83.0,Great Britain,GBR,1,1904,St. Louis,Athletics,"Athletics Men's 2,590 metres Steeplechase",Silver
0,21.0,165.0,59.0,Australia,AUS,1,1988,Seoul,Hockey,Hockey Women's Hockey,Gold
0,22.0,170.0,63.0,United States,USA,1,1992,Barcelona,Athletics,Athletics Women's Long Jump, 
0,22.0,174.0,76.0,France,FRA,0,1992,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom, 
0,29.0,178.0,65.0,France,FRA,1,1980,Moskva,Athletics,Athletics Men's 400 metres, 
0,29.0,173.0,59.0,Uganda,UGA,1,1972,Munich,Athletics,"Athletics Men's 1,500 metres", 
0,24.0,201.0,102.0,Poland,POL,1,1968,Mexico City,Volleyball,Volleyball Men's Volleyball, 
0,21.0,177.0,64.0,East Germany,GDR,1,1988,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
0,19.0,170.0,68.0,Germany,GER,0,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles, 
0,21.0,193.0,81.0,Netherlands,NED,1,1984,Los Angeles,Swimming,Swimming Men's 200 metres Butterfly, 
0,25.0,169.0,55.0,Greece,GRE,1,2016,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water, 
0,34.0,180.0,82.0,United States,USA,0,2006,Torino,Skeleton,Skeleton Men's Skeleton, 
0,20.0,172.0,69.0,Romania,ROU,0,2010,Vancouver,Biathlon,Biathlon Women's 4 x 6 kilometres Relay, 
0,25.0,198.0,91.0,United States,USA,1,1948,London,Basketball,Basketball Men's Basketball,Gold
0,25.0,192.0,102.0,West Germany,FRG,1,1972,Munich,Rowing,Rowing Men's Coxed Fours,Gold
0,21.0,175.0,68.0,United States-2,USA,0,1976,Innsbruck,Figure Skating,Figure Skating Mixed Pairs, 
0,24.0,172.0,64.0,France,FRA,1,1988,Seoul,Gymnastics,Gymnastics Men's Team All-Around, 
0,24.0,165.0,59.0,South Korea,KOR,1,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey, 
0,21.0,175.0,70.0,Belgium,BEL,1,1972,Munich,Cycling,"Cycling Men's Team Pursuit, 4,000 metres", 
0,20.0,183.0,75.0,East Germany,GDR,0,1980,Lake Placid,Speed Skating,"Speed Skating Men's 5,000 metres", 
0,23.0,180.0,73.0,Italy,ITA,1,2000,Sydney,Gymnastics,Gymnastics Men's Floor Exercise, 
0,28.0,165.0,62.0,Turkey,TUR,0,2014,Sochi,Alpine Skiing,Alpine Skiing Women's Slalom, 
0,26.0,167.0,82.0,France,FRA,1,1920,Antwerpen,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
0,27.0,180.0,73.0,India,IND,1,2012,London,Tennis,Tennis Men's Singles, 
0,22.0,168.0,61.0,Puerto Rico,PUR,1,1976,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay, 
0,30.0,175.0,75.0,France,FRA,0,1988,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey, 
0,25.0,180.0,75.0,Ukraine,UKR,1,2016,Rio de Janeiro,Athletics,Athletics Men's 400 metres, 
0,31.0,165.0,69.0,Hungary,HUN,1,2000,Sydney,Table Tennis,Table Tennis Women's Doubles, 
0,21.0,180.0,79.0,Ghana,GHA,1,1996,Atlanta,Football,Football Men's Football, 
0,25.0,171.0,67.0,Romania,ROU,1,1976,Montreal,Gymnastics,Gymnastics Men's Pommelled Horse, 
0,23.0,171.0,51.0,Turkey,TUR,1,2016,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase", 
0,27.0,181.0,100.0,France,FRA,1,2012,London,Cycling,Cycling Men's Team Sprint,Silver
0,23.0,160.0,49.0,Hungary,HUN,1,1980,Moskva,Gymnastics,Gymnastics Women's Individual All-Around, 
0,33.0,186.0,83.0,Italy,ITA,0,2014,Sochi,Snowboarding,Snowboarding Men's Parallel Slalom, 
0,37.0,181.0,82.0,Netherlands,NED,0,2014,Sochi,Speed Skating,"Speed Skating Men's 10,000 metres",Bronze
0,29.0,184.0,79.0,Hungary,HUN,1,1972,Munich,Fencing,"Fencing Men's epee, Team",Gold
0,37.0,160.0,55.0,United States,USA,1,2004,Athina,Athletics,Athletics Women's 100 metres, 
0,22.0,185.0,75.0,Paraguay,PAR,1,2004,Athina,Football,Football Men's Football,Silver
0,15.0,165.0,50.0,Mexico,MEX,1,1964,Tokyo,Swimming,Swimming Men's 400 metres Individual Medley, 
0,25.0,210.0,122.0,United States,USA,1,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold
0,29.0,177.0,75.0,Netherlands,NED,1,2008,Beijing,Hockey,Hockey Men's Hockey, 
0,31.0,174.0,65.0,Australia,AUS,1,2000,Sydney,Softball,Softball Women's Softball,Bronze
0,17.0,163.0,52.0,Suriname,SUR,1,1996,Atlanta,Swimming,Swimming Women's 400 metres Individual Medley, 
0,20.0,164.0,57.0,France,FRA,1,1972,Munich,Boxing,Boxing Men's Featherweight, 
0,20.0,167.0,47.0,Spain,ESP,1,2000,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual, 
0,33.0,163.0,59.0,Mexico,MEX,1,2004,Athina,Athletics,"Athletics Women's 10,000 metres", 
0,16.0,180.0,78.0,Zambia,ZAM,1,1964,Tokyo,Swimming,Swimming Men's 400 metres Freestyle, 
0,28.0,178.0,82.0,Argentina-2,ARG,1,2016,Rio de Janeiro,Tennis,Tennis Men's Doubles, 
0,27.0,167.0,67.0,France,FRA,1,2012,London,Gymnastics,Gymnastics Men's Rings, 
0,30.0,168.0,65.0,Zimbabwe,ZIM,1,1980,Moskva,Hockey,Hockey Women's Hockey,Gold
0,25.0,165.0,61.0,United States,USA,0,1980,Lake Placid,Luge,Luge Women's Singles, 
0,23.0,174.0,72.0,Italy-2,ITA,0,1964,Innsbruck,Luge,Luge Mixed (Men)'s Doubles, 
0,24.0,165.0,62.0,Bulgaria,BUL,1,1988,Seoul,Judo,Judo Men's Extra-Lightweight, 
0,26.0,160.0,46.0,Brazil,BRA,1,2004,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group, 
0,27.0,191.0,85.0,Czech Republic,CZE,0,2010,Vancouver,Snowboarding,Snowboarding Men's Boardercross, 
0,27.0,187.0,74.0,Brazil,BRA,1,1992,Barcelona,Athletics,Athletics Men's 100 metres, 
0,21.0,179.0,68.0,Spain,ESP,1,1960,Roma,Basketball,Basketball Men's Basketball, 
0,20.0,172.0,74.0,Italy,ITA,0,1998,Nagano,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres, 
0,23.0,183.0,80.0,Dominican Republic,DOM,1,2012,London,Athletics,Athletics Men's 4 x 400 metres Relay, 
0,28.0,172.0,68.0,Yugoslavia,YUG,1,1972,Munich,Gymnastics,Gymnastics Men's Individual All-Around, 
0,29.0,162.0,59.0,United States,USA,0,1998,Nagano,Speed Skating,Speed Skating Women's 500 metres, 
0,22.0,178.0,72.0,Algeria,ALG,1,1988,Seoul,Athletics,"Athletics Men's 3,000 metres Steeplechase", 
0,23.0,180.0,80.0,Soviet Union,URS,1,1956,Melbourne,Rowing,Rowing Men's Double Sculls,Gold
0,25.0,170.0,66.0,Thailand,THA,1,1976,Montreal,Athletics,Athletics Men's 100 metres, 
0,42.0,178.0,78.0,Morocco,MAR,1,1960,Roma,Fencing,"Fencing Men's Sabre, Team", 
0,26.0,172.0,60.0,Czech Republic,CZE,1,2000,Sydney,Swimming,Swimming Women's 400 metres Individual Medley, 
0,19.0,182.0,64.0,Colombia,COL,1,1992,Barcelona,Boxing,Boxing Men's Light-Welterweight, 
0,26.0,180.0,78.0,Canada,CAN,1,2000,Sydney,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres", 
0,27.0,162.0,57.0,Uzbekistan,UZB,1,1996,Atlanta,Athletics,Athletics Women's 100 metres, 
0,23.0,181.0,78.0,Czechoslovakia,TCH,1,1976,Montreal,Handball,Handball Men's Handball, 
