Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
1,29.0,171.0,63.0,377,64,1,1992,5,3,73,2
1,19.0,180.0,66.0,30,15,1,2016,27,42,463,0
0,23.0,199.0,91.0,397,68,1,1972,23,42,437,0
0,20.0,162.0,57.0,188,102,1,1956,19,53,522,0
0,17.0,183.0,75.0,251,140,1,2016,27,24,281,0
0,24.0,179.0,72.0,145,77,0,2002,29,12,166,0
0,28.0,195.0,85.0,356,187,1,2016,27,42,430,0
0,20.0,183.0,63.0,94,50,1,1976,21,10,123,3
0,19.0,186.0,73.0,336,205,1,1964,39,42,446,0
0,30.0,185.0,80.0,352,182,1,2008,6,34,337,0
1,20.0,167.0,55.0,64,35,1,1972,23,22,274,0
0,32.0,174.0,60.0,110,54,1,1996,4,34,342,0
0,31.0,167.0,80.0,200,109,1,2004,3,35,361,0
1,29.0,176.0,62.0,301,165,1,2016,27,44,474,0
1,26.0,157.0,55.0,184,98,0,1998,24,36,391,0
0,18.0,182.0,76.0,28,14,1,2008,6,42,449,0
0,20.0,180.0,77.0,290,159,1,1968,20,42,435,0
1,15.0,162.0,60.0,333,107,0,1998,24,36,394,0
0,25.0,171.0,66.0,28,14,1,2016,27,53,539,1
1,35.0,190.0,90.0,25,13,1,2000,38,3,88,0
0,32.0,190.0,94.0,145,77,0,1992,0,25,283,0
1,18.0,182.0,71.0,132,67,1,2008,6,42,461,0
0,17.0,175.0,64.0,151,72,1,1976,21,42,429,0
0,27.0,180.0,82.0,151,72,0,1980,15,8,104,0
0,32.0,200.0,82.0,290,159,1,2016,27,3,35,0
0,26.0,174.0,77.0,64,35,0,1994,16,8,103,0
0,37.0,175.0,58.0,382,207,1,2008,6,3,38,0
0,20.0,180.0,77.0,195,103,0,2006,40,41,415,0
0,23.0,193.0,83.0,326,184,1,2000,38,3,50,0
1,29.0,173.0,63.0,151,72,1,1996,4,24,282,0
0,21.0,185.0,85.0,145,77,0,2006,40,25,283,0
1,23.0,173.0,53.0,327,175,1,2012,17,14,210,0
0,46.0,176.0,68.0,132,67,1,2008,6,16,231,0
0,26.0,190.0,150.0,78,196,1,2016,27,52,508,0
0,28.0,175.0,75.0,186,98,0,1968,12,9,113,0
1,23.0,177.0,75.0,349,185,0,1998,24,25,284,0
0,27.0,189.0,83.0,184,98,1,2004,3,3,62,0
0,22.0,180.0,83.0,93,49,1,2012,17,35,360,0
0,25.0,187.0,90.0,397,68,1,1976,21,17,237,3
0,23.0,179.0,74.0,64,35,1,1960,28,11,147,0
1,23.0,170.0,75.0,184,98,1,2004,3,3,80,0
1,35.0,182.0,76.0,382,207,1,2004,3,50,495,0
1,26.0,177.0,64.0,333,107,1,2016,27,23,280,0
0,19.0,193.0,87.0,171,95,1,2000,38,42,433,0
0,25.0,193.0,90.0,132,67,1,2012,17,6,96,0
1,15.0,178.0,65.0,151,72,1,1976,21,42,458,0
0,27.0,198.0,130.0,336,205,1,1976,21,3,57,1
0,20.0,193.0,90.0,336,205,1,1976,21,31,323,3
1,26.0,168.0,74.0,94,50,1,2000,38,40,413,0
1,18.0,167.0,50.0,184,98,1,2004,3,30,312,3
1,24.0,163.0,58.0,132,67,0,2006,40,36,391,0
0,19.0,192.0,76.0,214,118,1,1988,33,42,449,0
0,24.0,187.0,79.0,301,165,1,2012,17,17,233,0
0,23.0,176.0,72.0,16,8,1,2004,3,24,281,0
1,15.0,164.0,54.0,19,9,1,2016,27,3,69,0
1,23.0,172.0,68.0,349,185,1,1984,18,11,153,3
0,34.0,171.0,88.0,132,67,1,1968,20,35,379,0
1,22.0,155.0,44.0,382,207,1,2000,38,22,276,1
0,29.0,200.0,84.0,375,204,1,2012,17,3,49,0
0,32.0,183.0,77.0,382,207,0,2002,29,20,251,0
0,21.0,192.0,96.0,22,12,1,1980,22,42,432,0
0,20.0,176.0,66.0,336,205,1,1976,21,1,10,0
1,20.0,184.0,72.0,285,156,1,2008,6,42,462,0
1,25.0,158.0,48.0,408,217,1,1972,23,22,272,0
0,21.0,166.0,54.0,382,207,1,1976,21,22,267,0
1,18.0,154.0,50.0,94,50,1,1968,20,22,272,0
0,23.0,198.0,92.0,318,169,1,1996,4,6,96,3
0,27.0,180.0,74.0,265,144,0,1972,31,41,418,0
1,28.0,173.0,59.0,233,126,1,1992,5,3,85,0
0,18.0,160.0,72.0,22,12,1,1972,23,42,446,2
1,42.0,174.0,66.0,46,28,1,2016,27,35,384,0
0,29.0,175.0,58.0,151,72,1,2012,17,3,37,2
0,24.0,164.0,57.0,296,163,1,1980,22,22,267,0
1,25.0,150.0,48.0,16,8,1,2012,17,53,541,0
0,33.0,166.0,68.0,25,13,1,1992,5,44,471,0
1,31.0,165.0,56.0,132,67,1,1956,19,17,238,0
0,21.0,177.0,68.0,64,35,0,1984,32,38,399,0
1,27.0,153.0,43.0,154,79,1,2004,3,16,230,0
0,20.0,184.0,76.0,397,68,1,1984,18,42,437,0
0,25.0,173.0,71.0,64,35,0,1998,24,20,253,0
0,25.0,161.0,55.0,132,67,1,1984,18,53,523,0
0,27.0,169.0,54.0,382,207,1,2008,6,22,269,0
1,21.0,168.0,66.0,233,126,1,2000,38,34,354,0
1,19.0,162.0,50.0,242,121,1,2000,38,3,65,0
1,27.0,172.0,55.0,184,98,1,2016,27,3,73,0
0,22.0,195.0,89.0,382,207,1,1976,21,31,315,0
0,21.0,178.0,67.0,132,67,0,1968,12,25,283,0
0,34.0,175.0,70.0,132,67,0,1998,24,12,164,0
0,28.0,177.0,78.0,64,35,0,2002,29,41,418,0
1,31.0,158.0,54.0,195,103,0,2002,29,12,177,0
0,21.0,163.0,56.0,114,74,1,1988,33,22,266,0
0,25.0,180.0,80.0,382,207,0,1964,14,25,283,0
0,23.0,154.0,48.0,336,205,1,1972,23,53,526,2
0,28.0,198.0,110.0,22,12,1,1996,4,3,48,0
1,19.0,175.0,67.0,184,98,1,2008,6,43,467,0
1,26.0,195.0,96.0,46,28,1,2008,6,23,280,0
1,28.0,185.0,75.0,251,140,1,1996,4,50,495,0
0,27.0,186.0,96.0,212,117,1,2004,3,53,525,0
1,32.0,172.0,63.0,285,156,1,1968,20,50,495,1
0,18.0,160.0,47.0,283,152,1,1976,21,42,427,0
0,18.0,176.0,66.0,75,40,0,2014,34,36,388,0
1,28.0,175.0,59.0,187,100,1,2004,3,3,78,0
0,22.0,180.0,83.0,93,49,1,2012,17,35,369,0
0,26.0,167.0,63.0,336,205,1,1952,13,3,20,1
0,24.0,180.0,104.0,180,94,1,2016,27,52,501,0
0,26.0,180.0,82.0,336,205,1,1972,23,51,496,2
1,21.0,168.0,57.0,22,12,1,1972,23,3,72,0
0,25.0,178.0,72.0,377,64,1,1992,5,4,91,0
1,23.0,174.0,57.0,215,129,1,2016,27,42,458,0
0,33.0,184.0,92.0,94,50,1,1992,5,31,317,0
1,29.0,170.0,58.0,169,88,1,1976,21,23,280,1
1,31.0,147.0,48.0,391,210,1,2012,17,53,541,0
0,30.0,189.0,82.0,326,184,0,2006,40,12,165,0
0,26.0,163.0,50.0,114,74,1,1968,20,22,266,0
1,28.0,177.0,68.0,251,140,1,2016,27,34,354,2
0,21.0,196.0,80.0,372,193,1,2016,27,42,429,0
0,22.0,190.0,89.0,349,185,1,1912,37,3,45,0
0,30.0,170.0,62.0,184,98,1,1960,28,3,53,0
0,22.0,184.0,87.0,287,157,1,1996,4,19,249,0
0,33.0,164.0,59.0,54,31,1,1980,22,16,228,0
1,21.0,168.0,66.0,349,185,0,2014,34,20,260,0
0,36.0,169.0,58.0,163,73,1,2000,38,53,520,0
0,30.0,187.0,82.0,118,58,1,1984,18,50,494,0
1,19.0,171.0,65.0,74,39,0,2010,41,0,8,0
0,33.0,179.0,74.0,340,61,1,2008,6,14,200,0
1,29.0,174.0,68.0,145,77,0,1964,14,12,175,0
0,27.0,153.0,55.0,290,159,1,1968,20,52,498,0
0,25.0,193.0,83.0,151,72,1,1976,21,17,236,0
1,24.0,172.0,67.0,151,72,0,1994,16,0,8,0
0,27.0,170.0,65.0,256,146,1,1976,21,24,281,2
0,25.0,169.0,80.0,233,126,1,2012,17,11,137,0
1,20.0,165.0,60.0,16,8,1,2008,6,19,250,0
0,23.0,196.0,92.0,408,217,1,1964,39,6,96,0
0,33.0,179.0,70.0,277,155,1,1976,21,35,379,0
0,26.0,200.0,82.0,132,67,1,1992,5,42,449,0
0,25.0,181.0,66.0,251,140,1,2008,6,14,195,0
1,33.0,165.0,60.0,349,185,0,2010,41,12,174,0
0,20.0,160.0,70.0,64,35,1,1984,18,22,268,0
0,29.0,184.0,79.0,169,88,1,1972,23,17,236,2
1,25.0,187.0,65.0,46,28,1,2012,17,50,495,2
0,27.0,173.0,74.5,130,66,1,1948,17,11,141,1
0,26.0,185.0,77.0,382,207,1,2004,3,3,25,0
0,27.0,165.0,50.0,285,156,1,1976,21,10,118,1
0,31.0,181.0,91.0,233,126,1,2004,3,1,11,0
0,24.0,172.0,68.0,408,217,1,1968,20,22,267,0
0,21.0,183.0,81.0,151,72,1,1988,33,11,145,0
1,20.0,172.0,55.0,46,28,1,2008,6,19,250,3
0,24.0,170.0,65.0,151,72,1,1992,5,22,269,0
1,47.0,168.0,93.0,352,182,1,2016,27,35,385,1
0,26.0,195.0,90.0,100,189,1,1992,5,23,279,0
0,24.0,163.0,59.0,296,163,1,1992,5,22,264,0
0,30.0,167.0,57.0,196,104,1,1988,33,3,16,0
1,26.0,178.0,65.0,100,189,1,1992,5,6,97,0
0,21.0,188.0,80.0,256,146,1,1996,4,3,21,0
0,21.0,166.0,60.0,16,8,1,1972,23,10,124,0
0,28.0,177.0,77.0,352,182,0,1964,14,12,165,0
0,23.0,188.0,78.0,178,66,1,1960,28,34,343,0
0,20.0,193.0,80.0,340,61,1,2016,27,42,446,0
0,30.0,186.0,80.0,92,41,1,1988,33,3,32,0
0,30.0,180.0,80.0,397,68,1,1968,20,17,235,0
1,23.0,157.0,55.0,25,13,1,2016,27,22,278,0
1,25.0,173.0,69.0,371,199,1,2016,27,34,354,0
0,30.0,181.0,73.0,169,88,1,1968,20,28,304,3
0,22.0,170.0,80.0,332,164,1,2000,38,19,249,0
1,26.0,162.0,51.0,132,67,1,1968,20,17,238,0
1,20.0,160.0,64.0,369,197,1,2012,17,3,72,0
0,24.0,193.0,95.0,352,182,1,1984,18,23,279,0
1,30.0,178.0,90.0,340,61,1,2016,27,3,79,0
0,29.0,185.0,81.0,382,207,1,1936,7,17,234,0
1,20.0,152.0,44.0,184,98,1,2004,3,22,274,0
0,20.0,184.0,71.0,37,19,1,1976,21,42,431,0
0,41.0,178.0,65.0,25,13,1,1992,5,16,229,3
0,22.0,195.0,95.0,382,207,1,1956,19,6,96,2
0,24.0,185.0,70.0,105,53,1,1992,5,34,342,0
0,36.0,178.0,65.0,265,144,0,2010,41,8,100,0
0,30.0,173.0,72.0,132,67,1,1988,33,34,351,0
0,21.0,190.0,84.0,114,74,1,1976,21,31,314,2
1,23.0,194.0,88.0,46,28,1,2012,17,6,97,0
0,29.0,177.0,83.0,184,98,0,1998,24,25,283,0
0,40.0,178.0,65.0,265,144,0,2014,34,8,105,2
0,23.0,181.0,78.0,46,28,1,2000,38,19,249,0
1,19.0,176.0,63.0,212,117,1,2008,6,3,78,0
0,23.0,171.0,65.0,233,126,1,1996,4,19,249,0
0,24.0,194.0,92.0,256,146,1,2004,3,11,141,0
0,28.0,165.0,65.0,54,31,1,1964,39,35,362,0
0,24.0,180.0,74.0,151,72,1,1972,23,34,349,0
0,33.0,174.0,67.0,184,98,0,2006,40,12,164,2
0,21.0,167.0,65.0,184,98,1,1972,23,22,268,0
0,38.0,189.0,90.0,351,185,0,1956,10,9,114,0
0,20.0,188.0,79.0,187,100,1,1980,22,3,34,0
1,29.0,155.0,57.0,374,203,1,2008,6,3,74,0
1,15.0,166.0,59.0,388,206,1,1968,20,42,466,0
0,37.0,192.0,120.0,35,25,1,2000,38,3,48,1
0,37.0,181.0,95.0,151,72,1,1952,13,3,48,0
0,21.0,180.0,84.0,349,185,1,1948,17,3,50,0
0,33.0,188.0,75.0,151,72,1,2008,6,3,62,0
0,60.0,166.0,63.0,38,24,1,1968,20,35,377,0
0,23.0,180.0,84.0,382,207,1,1984,18,3,31,2
0,33.0,168.0,70.0,286,156,0,1956,10,9,114,0
0,22.0,170.0,69.0,382,207,1,1956,19,15,214,0
0,24.0,175.0,72.0,132,67,0,1994,16,20,253,0
0,32.0,173.0,62.0,64,35,1,2012,17,3,53,0
1,25.0,166.0,55.0,186,98,0,2006,40,18,245,0
0,21.0,186.0,79.0,7,3,1,1984,18,23,279,0
0,38.0,175.0,80.0,196,104,1,1992,5,35,362,0
0,27.0,184.0,80.0,265,144,0,1972,31,27,300,0
0,23.0,183.0,75.0,169,88,1,1988,33,35,369,0
1,27.0,162.0,65.0,22,12,1,2000,38,24,282,2
0,28.0,172.0,62.0,351,185,0,1964,14,9,114,0
0,21.0,170.0,55.0,285,156,1,1952,13,3,16,0
0,32.0,185.0,72.0,7,3,1,2008,6,3,16,0
1,32.0,176.0,65.0,37,19,1,2012,17,16,231,0
1,22.0,160.0,61.0,64,35,1,2016,27,3,72,0
0,24.0,185.0,87.0,64,35,1,2008,6,42,440,0
0,24.0,190.0,85.0,276,149,1,1968,20,6,96,0
1,24.0,175.0,72.0,332,164,1,2008,6,42,450,0
1,18.0,167.0,53.0,349,185,1,1968,20,42,457,0
0,57.0,194.0,93.0,265,144,1,1960,28,35,371,0
0,27.0,189.0,78.0,145,77,1,2012,17,42,439,0
0,18.0,177.0,70.0,343,179,1,1984,18,42,446,0
1,19.0,169.0,69.0,151,72,0,2002,29,0,6,0
0,25.0,193.0,120.0,35,25,1,2016,27,3,48,0
0,33.0,175.0,77.0,132,67,1,1968,20,34,343,0
1,28.0,170.0,98.0,14,5,1,2016,27,23,280,0
0,20.0,172.0,73.0,408,217,1,1960,28,22,264,0
0,20.0,200.0,102.0,382,207,1,1976,21,6,96,2
0,24.0,168.0,58.0,132,67,1,1976,21,22,267,0
1,25.0,180.0,70.0,296,163,1,1996,4,42,462,0
1,20.0,160.0,59.0,86,45,1,2016,27,1,12,0
0,23.0,182.0,78.0,278,150,1,2004,3,19,249,3
0,16.0,175.0,65.0,161,81,1,1968,20,42,447,0
1,30.0,183.0,77.0,375,204,1,1996,4,6,97,0
0,26.0,172.0,66.0,179,92,1,2004,3,53,538,0
1,37.0,168.0,57.0,37,19,1,2008,6,16,230,0
0,25.0,174.0,75.0,75,40,1,1988,33,1,10,0
0,24.0,169.0,75.0,272,148,1,1992,5,24,281,1
0,29.0,189.0,84.0,399,68,0,1988,8,9,113,0
1,19.0,167.0,50.0,340,61,1,2012,17,30,312,0
0,25.0,178.0,71.0,301,165,1,2004,3,42,427,0
0,33.0,176.0,62.0,184,98,1,2004,3,3,53,2
1,22.0,180.0,72.0,114,74,0,1984,32,41,424,3
0,29.0,180.0,69.0,151,72,1,1968,20,24,281,0
0,26.0,180.0,70.0,375,204,1,2016,27,3,38,0
0,25.0,186.0,74.0,37,19,1,1996,4,3,35,0
1,26.0,180.0,73.0,94,50,1,1996,4,50,495,2
0,20.0,176.0,57.0,45,27,1,2008,6,10,117,0
1,12.0,168.0,58.0,233,126,1,1968,20,42,454,0
0,34.0,182.0,83.0,64,35,1,1996,4,17,234,0
0,22.0,183.0,86.0,46,28,1,1996,4,11,150,0
0,21.0,179.0,74.0,145,77,1,2008,6,14,195,0
0,27.0,179.0,61.0,408,217,1,1964,39,3,20,0
0,23.0,173.0,63.0,382,207,0,2014,34,36,388,0
0,22.0,178.0,78.0,97,52,1,1996,4,11,135,2
1,23.0,166.0,63.0,31,29,1,2016,27,3,74,0
0,22.0,176.0,61.0,184,98,1,1992,5,42,429,0
0,26.0,175.0,65.0,277,155,1,1992,5,3,34,0
0,28.0,179.0,69.0,132,67,0,1972,31,8,103,0
1,22.0,175.0,61.0,265,144,0,1972,31,0,6,0
0,25.0,169.0,75.0,94,50,1,1972,23,11,141,0
0,21.0,188.0,88.0,64,35,1,2016,27,42,449,0
0,29.0,190.0,78.0,184,98,1,2008,6,17,237,1
0,31.0,192.0,92.0,14,5,1,2008,6,6,96,0
0,24.0,186.0,80.0,382,207,1,1976,21,17,233,0
1,23.0,168.0,55.0,184,98,1,1980,22,3,78,0
1,15.0,150.0,40.0,43,26,1,2004,3,22,275,0
0,19.0,171.0,72.0,78,196,1,1996,4,1,10,0
1,34.0,167.0,57.0,30,15,1,2000,38,3,69,2
0,26.0,180.0,67.0,382,207,1,1972,23,34,351,0
0,30.0,168.0,60.0,144,75,1,2000,38,53,531,1
0,24.0,186.0,81.0,382,207,1,2012,17,3,44,2
0,22.0,181.0,79.0,151,72,0,1988,8,0,0,0
0,30.0,176.0,76.0,151,72,1,1968,20,24,281,0
0,27.0,188.0,85.0,151,72,1,1968,20,3,35,0
0,24.0,171.0,62.0,370,198,1,1960,28,3,41,0
1,32.0,163.0,52.0,340,61,1,2008,6,3,71,0
0,27.0,180.0,91.0,370,198,1,2016,27,10,119,0
0,35.0,195.0,102.0,151,72,1,2004,3,3,50,0
0,17.0,180.0,67.0,382,207,1,1960,28,42,441,2
0,21.0,181.0,74.0,90,44,1,2016,27,3,41,0
0,24.0,185.0,75.0,340,61,1,2004,3,46,485,0
0,18.0,167.0,51.0,382,207,1,1960,28,10,118,0
0,19.0,183.0,70.0,361,191,1,2008,6,34,342,0
1,22.0,156.0,50.0,145,77,1,1964,39,22,278,0
0,29.0,179.0,83.0,287,157,1,1988,33,17,236,0
1,22.0,168.0,58.0,326,184,0,2010,41,25,284,0
0,15.0,170.0,59.0,119,60,1,1968,20,42,430,0
1,18.0,163.0,50.0,397,68,1,1984,18,22,272,0
1,27.0,164.0,51.0,151,72,1,1984,18,3,63,0
1,21.0,168.0,57.0,37,19,1,1992,5,16,230,0
1,17.0,155.0,48.0,64,35,1,2000,38,22,273,0
1,30.0,180.0,70.0,256,146,1,2004,3,6,97,0
0,27.0,201.0,91.0,382,207,1,1976,21,31,324,0
1,17.0,161.0,49.0,118,58,1,2004,3,45,481,0
0,21.0,176.0,79.0,352,182,1,1960,28,53,534,0
0,27.0,174.0,69.0,349,185,0,2006,40,8,103,0
1,18.0,170.0,57.0,132,67,1,1988,33,42,454,0
1,34.0,172.0,66.0,251,140,1,2004,3,34,356,0
1,29.0,175.0,67.0,241,132,1,2016,27,23,280,0
0,21.0,165.0,60.0,16,8,0,1994,16,0,4,0
1,25.0,175.0,69.0,132,67,1,2012,17,19,250,0
1,18.0,158.0,43.0,114,74,1,1968,20,22,274,0
0,26.0,173.0,73.0,233,126,1,1968,20,28,304,0
0,20.0,172.0,65.0,188,102,1,1996,4,19,249,0
0,25.0,193.0,92.0,285,156,1,1996,4,53,529,3
0,21.0,181.0,76.0,336,205,1,1972,23,42,440,0
1,15.0,160.0,46.0,296,163,1,1976,21,22,275,0
1,37.0,168.0,51.0,382,207,1,1996,4,3,76,0
0,21.0,188.0,87.0,25,13,1,1972,23,31,314,0
0,29.0,193.0,89.0,296,163,1,1964,39,50,494,0
0,25.0,176.0,77.0,184,98,1,1976,21,51,496,3
0,22.0,165.0,48.0,78,196,1,1984,18,10,120,0
0,25.0,163.0,62.0,94,50,1,1980,22,22,271,0
1,18.0,179.0,73.0,22,12,1,2012,17,42,462,3
0,24.0,184.0,80.0,352,182,1,1984,18,31,319,0
0,19.0,185.0,80.0,233,126,1,1988,33,42,441,0
0,29.0,180.0,74.0,285,156,1,1964,39,6,96,0
1,23.0,159.0,56.0,22,12,1,2012,17,15,220,0
0,22.0,187.0,80.0,397,68,1,1972,23,50,494,0
0,22.0,164.0,61.0,333,107,1,1984,18,22,265,0
0,21.0,191.0,80.0,184,98,1,1980,22,6,96,3
1,29.0,160.0,55.0,382,207,1,1948,17,3,88,0
1,22.0,195.0,73.0,184,98,1,2016,27,50,495,0
0,30.0,176.0,75.0,391,210,1,2000,38,3,31,0
1,16.0,155.0,56.0,64,35,1,2012,17,22,272,0
0,23.0,185.0,83.0,285,156,1,1980,22,24,281,0
0,26.0,175.0,83.0,186,98,0,1998,24,9,114,0
0,30.0,182.0,77.0,66,35,1,1992,5,4,90,0
0,24.0,178.0,81.0,240,127,1,2004,3,26,288,0
0,24.0,176.0,69.0,352,182,1,1964,39,3,32,0
1,35.0,172.0,65.0,64,35,0,2002,29,41,424,0
0,27.0,180.0,70.0,349,185,1,1960,28,22,266,0
0,24.0,168.0,67.0,132,67,0,2014,34,39,403,0
0,29.0,195.0,92.0,22,12,1,1988,33,6,96,0
1,25.0,164.0,63.0,16,8,1,2012,17,34,354,0
0,25.0,165.0,64.0,233,126,1,1984,18,11,131,0
0,26.0,181.0,81.0,285,156,1,1968,20,10,121,1
0,44.0,154.0,66.0,361,191,1,1976,21,35,372,0
1,29.0,162.0,59.0,382,207,0,1998,24,41,421,0
0,22.0,178.0,88.0,296,163,0,1992,0,27,301,0
1,21.0,175.0,58.0,64,35,1,1984,18,3,73,3
0,25.0,187.0,80.0,132,67,1,1988,33,51,496,0
0,21.0,180.0,64.0,382,207,0,2010,41,38,398,0
0,28.0,168.0,56.0,336,205,1,1980,22,3,53,1
0,21.0,170.0,63.0,22,12,1,1964,39,53,520,0
1,23.0,173.0,63.0,326,184,1,2012,17,42,458,0
1,25.0,157.0,50.0,22,12,1,1968,20,3,66,0
0,23.0,174.0,60.0,75,40,1,2000,38,35,360,2
0,24.0,180.0,70.0,25,13,0,2002,29,29,307,0
1,22.0,188.0,74.0,22,12,1,2008,6,31,329,0
1,18.0,172.0,60.0,352,182,1,1984,18,43,468,0
0,27.0,170.0,64.0,391,210,1,1960,28,3,31,0
1,25.0,162.0,60.0,130,66,0,1988,8,0,8,0
0,27.0,190.0,110.0,147,77,0,2010,41,9,113,0
0,18.0,172.0,64.0,220,122,1,2008,6,42,435,0
1,28.0,168.0,56.0,164,84,1,1988,33,3,74,0
0,27.0,181.0,77.0,296,163,1,1980,22,34,351,0
0,24.0,171.0,74.5,272,148,1,1972,23,52,507,0
0,28.0,167.0,64.0,382,207,1,1956,19,22,266,0
0,26.0,166.0,57.0,188,102,1,1996,4,53,518,0
0,29.0,170.0,64.0,352,182,1,1960,28,22,263,0
0,28.0,191.0,87.0,184,98,1,1992,5,17,233,0
0,38.0,206.0,95.0,145,77,1,2008,6,50,494,0
1,23.0,180.0,69.0,340,61,1,2012,17,42,463,0
1,18.0,153.0,48.0,182,96,1,1960,28,22,278,0
0,23.0,168.0,55.0,374,203,1,2000,38,3,16,0
0,24.0,177.0,73.0,184,98,1,2004,3,31,321,1
1,18.0,160.0,39.0,132,67,1,1996,4,30,312,0
1,22.0,160.0,56.0,301,165,0,1994,16,0,5,0
0,19.0,200.0,86.0,154,79,1,2000,38,42,432,0
0,26.0,183.0,93.0,382,207,0,2002,29,0,1,0
0,23.0,182.0,77.0,132,67,1,1996,4,42,446,0
1,26.0,160.0,55.0,75,40,1,2008,6,35,385,0
0,22.0,182.0,75.0,375,204,0,2006,40,12,166,0
0,34.0,169.0,60.0,132,67,1,1996,4,3,38,0
1,21.0,176.0,63.0,132,67,1,2012,17,14,210,0
0,23.0,161.0,57.0,296,163,1,1960,28,53,519,3
1,37.0,153.0,55.0,285,156,1,1992,5,35,376,0
0,21.0,183.0,72.0,287,157,1,2008,6,3,26,0
0,26.0,186.0,79.0,25,13,0,2010,41,8,100,0
0,27.0,180.0,79.0,382,207,0,2002,29,41,418,2
0,20.0,177.0,72.0,370,198,1,2000,38,17,232,0
0,33.0,185.0,87.0,93,49,1,2004,3,51,496,0
0,29.0,189.0,85.0,151,72,1,1984,18,24,281,1
1,27.0,170.0,56.0,16,8,1,2012,17,46,487,0
1,30.0,170.0,51.0,64,35,1,1984,18,3,70,0
0,23.0,176.0,73.0,145,77,1,1964,39,11,135,2
0,34.0,180.0,84.0,332,164,1,1960,28,35,369,0
1,21.0,160.0,55.0,118,58,1,2012,17,53,544,0
0,24.0,191.0,89.0,336,205,1,1972,23,3,44,2
0,24.0,163.0,56.0,145,77,1,1992,5,22,271,0
1,25.0,178.0,97.0,46,28,1,2016,27,3,79,0
1,25.0,156.0,50.0,184,98,1,2004,3,34,356,0
0,27.0,181.0,76.0,349,185,1,1980,22,11,147,0
1,17.0,160.0,50.0,384,207,1,2000,38,44,473,0
1,26.0,168.0,50.0,233,126,1,1960,28,42,460,0
0,20.0,190.0,87.0,46,28,1,1996,4,31,323,0
1,28.0,170.0,63.0,132,67,1,2016,27,14,213,0
0,25.0,165.0,64.0,16,8,1,2000,38,34,340,1
1,18.0,170.0,65.0,151,72,1,1972,23,42,461,0
0,27.0,180.0,73.0,182,96,1,2004,3,46,484,0
0,24.0,186.0,76.0,114,74,1,1988,33,3,34,0
1,16.0,160.0,60.0,86,45,1,1972,23,42,457,0
0,25.0,196.0,93.0,118,58,1,2016,27,44,471,0
1,27.0,180.0,67.0,63,42,1,2016,27,50,495,0
0,20.0,190.0,80.0,169,88,1,1972,23,11,145,0
0,31.0,174.0,67.0,132,67,1,2012,17,16,229,0
0,21.0,184.0,88.0,184,98,1,1988,33,31,324,0
0,31.0,180.0,76.0,332,164,1,2008,6,46,484,0
0,24.0,165.0,55.0,301,165,1,2016,27,22,268,0
0,51.0,165.0,72.0,22,12,1,2016,27,35,365,0
0,27.0,182.0,82.0,64,35,1,1960,28,34,347,0
0,22.0,177.0,68.0,64,35,1,1988,33,22,269,0
0,18.0,174.0,55.0,233,126,1,1968,20,42,447,0
0,24.0,198.0,95.0,382,207,1,2004,3,50,494,0
0,20.0,180.0,72.0,184,98,1,1984,18,51,496,0
0,49.0,172.0,86.0,269,147,1,2008,6,35,369,0
1,32.0,172.0,74.0,151,72,1,2000,38,31,332,3
0,26.0,194.0,125.0,132,67,1,1976,21,3,48,0
0,25.0,178.0,75.0,296,163,1,1972,23,17,234,0
0,21.0,178.0,78.0,333,107,0,2002,29,41,418,0
0,22.0,182.0,78.0,408,217,0,1984,32,12,165,0
0,21.0,183.0,70.0,282,151,1,1948,17,3,22,0
1,23.0,173.0,68.0,256,146,1,2008,6,6,97,0
0,19.0,185.0,74.0,382,207,1,1984,18,6,96,2
0,29.0,165.0,77.0,145,77,1,2016,27,14,201,0
0,23.0,178.0,73.0,184,98,1,1960,28,17,235,1
0,21.0,196.0,89.0,118,58,1,1988,33,6,96,0
1,25.0,175.0,64.0,151,72,1,2016,27,42,461,0
1,27.0,175.0,65.0,206,115,1,2016,27,35,386,0
1,25.0,181.0,90.0,64,35,0,2006,40,0,5,0
0,20.0,194.0,92.0,256,146,1,2000,38,42,434,0
1,17.0,146.0,45.0,184,98,1,2008,6,22,273,0
1,24.0,164.0,52.0,46,28,1,2016,27,17,240,0
0,32.0,177.0,70.0,161,81,1,1968,20,53,531,0
1,25.0,178.0,72.0,220,122,1,2008,6,45,482,0
1,48.0,165.0,75.0,383,97,0,2002,29,27,303,0
0,46.0,171.0,67.0,349,185,1,2008,6,16,228,3
1,20.0,167.0,58.0,259,142,1,2016,27,3,84,0
0,28.0,175.0,58.0,242,121,1,1988,33,3,41,1
0,23.0,187.0,84.0,256,146,1,1964,39,31,314,0
0,31.0,181.0,90.0,153,72,0,1988,8,9,113,0
0,23.0,178.0,105.0,301,165,1,2008,6,52,506,1
0,24.0,172.0,68.0,382,207,1,1964,39,17,233,0
0,27.0,159.0,80.0,340,61,1,1952,13,35,371,0
0,19.0,188.0,100.0,16,8,1,1996,4,50,494,0
0,25.0,171.0,74.0,35,25,0,2014,34,8,105,0
0,22.0,185.0,78.0,287,157,1,2004,3,3,52,0
0,27.0,183.0,60.0,132,67,0,2010,41,38,399,0
0,25.0,187.0,97.0,371,199,1,2016,27,53,524,0
1,22.0,174.0,59.0,333,107,1,2012,17,17,243,3
